Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
296,2106,0.5063163939132934,24.87142857142859,5.999999999999994,0.009294183039946004
297,2043,0.5211024978466842,25.257142857142878,5.999999999999994,0.010648214779045512
298,1454,0.5358886017800749,25.642857142857164,5.999999999999994,0.011845089505054666
299,709,0.5506747057134657,26.02857142857145,5.999999999999994,0.012211720273750974
300,1894,0.5654608096468564,26.414285714285736,5.999999999999994,0.012212133844838054
301,2443,0.5802469135802472,26.800000000000022,5.999999999999994,0.012216062770165313
302,2539,0.5634259259259262,26.814285714285734,5.571428571428565,0.012347785161400253
303,4052,0.5466049382716053,26.828571428571447,5.142857142857136,0.012613091013761991
304,3673,0.5297839506172843,26.84285714285716,4.714285714285707,0.013263431548195093
305,3017,0.5129629629629634,26.857142857142872,4.2857142857142785,0.014984300841534449
306,1695,0.4961419753086424,26.871428571428584,3.85714285714285,0.016260788001806477
307,3489,0.4793209876543214,26.885714285714297,3.4285714285714217,0.016542636697651412
308,3065,0.4625000000000004,26.90000000000001,2.9999999999999933,0.01703313200692814
309,4391,0.4972689075630256,27.157142857142865,5.142857142857136,0.01734579174876053
310,3593,0.5320378151260509,27.41428571428572,7.285714285714279,0.017734134999528528
311,3284,0.5668067226890761,27.671428571428578,9.428571428571422,0.0184272801414744
312,3035,0.6015756302521013,27.928571428571434,11.571428571428564,0.019660549123146583
313,2873,0.6363445378151265,28.18571428571429,13.714285714285706,0.023216433329859336
314,2389,0.6711134453781517,28.442857142857147,15.857142857142849,0.02699688663685646
315,2224,0.7058823529411768,28.700000000000003,17.999999999999993,0.03080835777538458
316,3634,0.7168432590427479,28.771428571428576,17.42857142857142,0.03301248488397677
317,3331,0.727804165144319,28.84285714285715,16.857142857142847,0.03514340991015582
318,2892,0.7387650712458901,28.91428571428572,16.285714285714274,0.03814986492768296
319,2866,0.7497259773474612,28.985714285714295,15.714285714285703,0.042236567624662734
320,2800,0.7606868834490322,29.057142857142868,15.142857142857132,0.046432039517544516
321,2114,0.7716477895506033,29.12857142857144,14.57142857142856,0.051582447050493724
322,2147,0.7826086956521744,29.200000000000014,13.99999999999999,0.05581720819664809
323,3332,0.7894887720974683,28.92857142857144,13.285714285714276,0.059273835342461674
324,3281,0.7963688485427621,28.65714285714287,12.571428571428562,0.062229421116277994
325,2768,0.803248924988056,28.385714285714297,11.857142857142849,0.06690318797136764
326,2658,0.8101290014333499,28.114285714285725,11.142857142857135,0.07230359922645664
327,2367,0.8170090778786437,27.842857142857152,10.428571428571422,0.07786426927778908
328,1795,0.8238891543239376,27.57142857142858,9.714285714285708,0.08637638939206704
329,1253,0.8307692307692315,27.300000000000008,8.999999999999995,0.09308120385580596
330,2123,0.8342411211976436,27.328571428571436,8.999999999999995,0.09704176737122637
331,2371,0.8377130116260557,27.357142857142865,8.999999999999995,0.09999280386308482
332,2297,0.8411849020544678,27.385714285714293,8.999999999999995,0.10344240030041804
333,2244,0.84465679248288,27.41428571428572,8.999999999999995,0.10710043656563951
334,1922,0.8481286829112921,27.44285714285715,8.999999999999995,0.1142969870519164
335,1514,0.8516005733397042,27.47142857142858,8.999999999999995,0.12234735504746969
336,1412,0.8550724637681163,27.500000000000007,8.999999999999995,0.1312321027112066
337,2123,0.8581939799331108,27.74285714285715,8.999999999999995,0.13719104171939697
338,1897,0.8613154960981052,27.985714285714295,8.999999999999995,0.14216464761261954
339,1814,0.8644370122630997,28.22857142857144,8.999999999999995,0.1485336423536496
340,1727,0.8675585284280941,28.471428571428582,8.999999999999995,0.15591547268693826
341,1489,0.8706800445930886,28.714285714285726,8.999999999999995,0.1634850642937612
342,1163,0.873801560758083,28.95714285714287,8.999999999999995,0.17170003358197228
343,1137,0.8769230769230775,29.200000000000014,8.999999999999995,0.17945387110808927
344,1709,0.8848529848529854,28.985714285714298,8.142857142857137,0.18439749309749856
345,1414,0.8927828927828932,28.771428571428583,7.28571428571428,0.18917961557740315
346,1337,0.9007128007128011,28.557142857142868,6.4285714285714235,0.1953083255168398
347,1403,0.908642708642709,28.342857142857152,5.571428571428567,0.20158426676327687
348,1326,0.9165726165726169,28.128571428571437,4.71428571428571,0.2088120418666283
349,944,0.9245025245025248,27.91428571428572,3.8571428571428528,0.21595048561517044
350,937,0.9324324324324327,27.700000000000006,2.9999999999999956,0.22354799327037128
351,1746,0.9098268775688133,27.871428571428577,2.571428571428567,0.22765847630485814
352,1342,0.8872213227051939,28.042857142857148,2.142857142857139,0.23212380333205954
353,1339,0.8646157678415746,28.21428571428572,1.7142857142857102,0.23780813113842886
354,1250,0.8420102129779552,28.38571428571429,1.2857142857142816,0.24510063011690827
355,1155,0.8194046581143358,28.55714285714286,0.857142857142853,0.25251099685520545
356,824,0.7967991032507165,28.72857142857143,0.42857142857142444,0.25889736158189286
357,905,0.7741935483870971,28.900000000000002,-4.107825191113079e-15,0.2650868664711303
358,1415,0.8064516129032261,28.514285714285716,-4.107825191113079e-15,0.26836276305188994
