Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
329,2257,0.9193548387096768,29.80000000000002,13.999999999999991,0.09970517862754742
330,4514,0.925484740457351,29.842857142857163,13.42857142857142,0.1027320404329566
331,3726,0.9316146422050251,29.885714285714307,12.857142857142849,0.10581598200897917
332,3336,0.9377445439526992,29.928571428571452,12.285714285714278,0.1095196312472529
333,3185,0.9438744457003734,29.971428571428596,11.714285714285706,0.11336096909250246
334,2856,0.9500043474480475,30.01428571428574,11.142857142857135,0.11898267291276218
335,2158,0.9561342491957217,30.057142857142885,10.571428571428564,0.12739616574266066
336,1716,0.9622641509433958,30.10000000000003,9.999999999999993,0.13525846842121603
337,2861,0.9676549865229106,29.985714285714316,9.714285714285706,0.14044107194502042
338,2548,0.9730458221024254,29.871428571428602,9.42857142857142,0.14544655389054736
339,2376,0.9784366576819402,29.757142857142888,9.142857142857133,0.15112566427400032
340,2159,0.983827493261455,29.642857142857174,8.857142857142847,0.15739223878515948
341,1854,0.9892183288409698,29.52857142857146,8.57142857142856,0.164318825376751
342,1236,0.9946091644204846,29.414285714285747,8.285714285714274,0.1716468221872554
343,1238,0.9999999999999994,29.300000000000033,7.9999999999999885,0.18122772704322976
344,1691,0.9958592132505171,29.371428571428606,8.428571428571416,0.18568659393353149
345,1515,0.9917184265010347,29.44285714285718,8.857142857142845,0.19047639277635894
346,1435,0.9875776397515523,29.51428571428575,9.285714285714274,0.19639558677514002
347,1295,0.98343685300207,29.585714285714324,9.714285714285703,0.20269353337396454
348,1293,0.9792960662525876,29.657142857142897,10.142857142857132,0.20947850984762206
349,942,0.9751552795031052,29.72857142857147,10.57142857142856,0.21733558384489987
350,833,0.9710144927536228,29.800000000000043,10.99999999999999,0.22561182379126232
351,1387,0.9751552795031052,29.828571428571472,10.142857142857132,0.22900251466890192
352,1211,0.9792960662525876,29.8571428571429,9.285714285714274,0.2330010397450582
353,1128,0.98343685300207,29.88571428571433,8.428571428571416,0.23817841458758504
354,1135,0.9875776397515523,29.914285714285757,7.57142857142856,0.24538310166462693
355,1035,0.9917184265010347,29.942857142857186,6.714285714285703,0.2532475829603813
356,827,0.9958592132505171,29.971428571428614,5.857142857142846,0.2584789875094429
357,776,0.9999999999999994,30.000000000000043,4.999999999999989,0.2640667049013985
358,1093,0.9958592132505171,29.714285714285758,4.5714285714285605,0.2658021913621096
359,853,0.9917184265010347,29.428571428571473,4.142857142857132,0.26853886135661403
360,810,0.9875776397515523,29.14285714285719,3.7142857142857033,0.27327038218936867
361,758,0.98343685300207,28.857142857142904,3.285714285714275,0.27996429246410864
362,614,0.9792960662525876,28.57142857142862,2.8571428571428465,0.28772093220851325
363,455,0.9751552795031052,28.285714285714334,2.428571428571418,0.29532092937631094
364,453,0.9710144927536228,28.00000000000005,1.9999999999999896,0.3018091781874667
365,566,0.9751552795031052,28.357142857142907,3.1428571428571326,0.30499693087302093
366,593,0.9792960662525876,28.714285714285765,4.285714285714276,0.3075122533601085
367,538,0.98343685300207,29.071428571428623,5.428571428571418,0.3102642826058658
368,466,0.9875776397515523,29.42857142857148,6.5714285714285605,0.31357055206704476
369,466,0.9917184265010347,29.785714285714338,7.714285714285703,0.31795763352063994
370,416,0.9958592132505171,30.142857142857196,8.857142857142845,0.3265883344852772
371,372,0.9999999999999994,30.500000000000053,9.999999999999988,0.3339212331844793
372,583,0.973626373626373,30.314285714285766,9.428571428571416,0.3365926535938742
373,548,0.9472527472527467,30.12857142857148,8.857142857142845,0.33967866485623577
374,520,0.9208791208791203,29.942857142857193,8.285714285714274,0.3428354811775644
375,504,0.8945054945054939,29.757142857142906,7.714285714285703,0.3459480715697536
376,463,0.8681318681318675,29.57142857142862,7.142857142857132,0.34839738195571196
377,348,0.8417582417582411,29.385714285714332,6.5714285714285605,0.35466308501999155
378,373,0.8153846153846147,29.200000000000045,5.999999999999989,0.3645188224356178
379,573,0.8417582417582411,29.44285714285719,7.857142857142847,0.3689266007526033
380,458,0.8681318681318675,29.685714285714333,9.714285714285705,0.37551495702405246
381,482,0.8945054945054939,29.928571428571477,11.571428571428562,0.38274567857662223
382,451,0.9208791208791203,30.17142857142862,13.42857142857142,0.39072094255694495
383,423,0.9472527472527467,30.414285714285764,15.285714285714278,0.3999448809848657
384,339,0.973626373626373,30.657142857142908,17.142857142857135,0.4111212961465164
385,510,0.9999999999999994,30.900000000000052,18.999999999999993,0.425438841585663
386,500,0.9999999999999994,30.785714285714338,17.571428571428566,0.4317716460596712
387,440,0.9999999999999994,30.671428571428624,16.14285714285714,0.43703387804209853
388,624,0.9999999999999994,30.55714285714291,14.71428571428571,0.44179241372812056
389,484,0.9999999999999994,30.442857142857196,13.285714285714281,0.44635411135021436
390,374,0.9999999999999994,30.328571428571482,11.857142857142852,0.45141830702925395
391,327,0.9999999999999994,30.21428571428577,10.428571428571423,0.4568801003471082
392,498,0.9999999999999994,30.100000000000055,8.999999999999995,0.4637020043822885
393,358,0.9999999999999994,30.000000000000053,7.714285714285709,0.4671836525279857
394,310,0.9999999999999994,29.900000000000052,6.4285714285714235,0.4699767487079438
395,360,0.9999999999999994,29.80000000000005,5.142857142857138,0.47290317626047984
396,304,0.9999999999999994,29.70000000000005,3.8571428571428523,0.475932216683088
397,223,0.9999999999999994,29.600000000000048,2.5714285714285667,0.4778039756495956
398,214,0.9999999999999994,29.500000000000046,1.285714285714281,0.478978686043288
399,207,0.9999999999999994,29.400000000000045,-4.884981308350689e-15,0.47982638599541294
400,205,0.9761904761904756,29.542857142857187,5.71428571428571,0.4800647267169818
401,324,0.9523809523809518,29.68571428571433,11.428571428571423,0.48020731721265536
402,325,0.9285714285714279,29.828571428571472,17.14285714285714,0.481068415660554
403,312,0.9047619047619041,29.971428571428614,22.857142857142854,0.4818495588572499
404,253,0.8809523809523803,30.114285714285757,28.57142857142857,0.4825398537167482
405,228,0.8571428571428564,30.2571428571429,34.285714285714285,0.4834071612236639
406,198,0.8333333333333326,30.40000000000004,40.0,0.484496796615736
407,253,0.8571428571428564,30.371428571428613,36.142857142857146,0.48490016759012805
408,237,0.8809523809523803,30.342857142857184,32.28571428571429,0.48529515088830394
409,244,0.9047619047619041,30.314285714285756,28.428571428571434,0.4860064694037724
410,208,0.9285714285714279,30.285714285714327,24.571428571428577,0.4873559048968234
411,214,0.9523809523809518,30.2571428571429,20.71428571428572,0.4891303886053963
412,169,0.9761904761904756,30.22857142857147,16.85714285714286,0.49105203790576063
413,295,0.9999999999999994,30.200000000000042,13.000000000000004,0.493323246335702
414,268,0.9816124469589811,30.10000000000004,11.142857142857146,0.49466069943415863
415,224,0.9632248939179627,30.00000000000004,9.285714285714288,0.4966753756889196
416,291,0.9448373408769444,29.900000000000038,7.428571428571431,0.49863406148166667
417,254,0.926449787835926,29.800000000000036,5.571428571428573,0.500941870680551
418,214,0.9080622347949077,29.700000000000035,3.7142857142857157,0.5032912914679359
419,143,0.8896746817538893,29.600000000000033,1.8571428571428585,0.5054696908052005
420,240,0.871287128712871,29.500000000000032,1.3322676295501878e-15,0.5081340307086988
421,266,0.8896746817538893,29.85714285714289,1.3322676295501878e-15,0.5096146189571287
422,211,0.9080622347949077,30.214285714285747,1.3322676295501878e-15,0.5111781035899798
423,269,0.926449787835926,30.571428571428605,1.3322676295501878e-15,0.5126749225365422
424,198,0.9448373408769444,30.928571428571463,1.3322676295501878e-15,0.5144807783327805
425,154,0.9632248939179627,31.28571428571432,1.3322676295501878e-15,0.5164881562199248
426,134,0.9816124469589811,31.642857142857178,1.3322676295501878e-15,0.5189121946463751
427,150,0.9999999999999994,32.000000000000036,1.3322676295501878e-15,0.5213738142195077
