Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
300,1050,0.35714285714285693,28.342857142857184,14.000000000000005,0.0
301,1682,0.35294117647058804,28.500000000000043,15.000000000000005,0.0
302,1809,0.3926308985132512,28.6571428571429,14.428571428571434,0.0
303,3137,0.4323206205559144,28.81428571428576,13.857142857142863,0.0
304,2974,0.4720103425985776,28.971428571428618,13.285714285714292,0.0
305,2379,0.5117000646412408,29.128571428571476,12.71428571428572,0.0
306,1161,0.551389786683904,29.285714285714334,12.14285714285715,0.0
307,2213,0.5910795087265672,29.442857142857193,11.571428571428578,0.0
308,2221,0.6307692307692304,29.60000000000005,11.000000000000007,0.0
309,2383,0.6351293867422896,29.657142857142908,13.285714285714292,0.0
310,3054,0.6394895427153487,29.714285714285765,15.571428571428577,0.0
311,2550,0.6438496986884079,29.771428571428622,17.85714285714286,0.0
312,2201,0.6482098546614671,29.82857142857148,20.142857142857146,0.0
313,1826,0.6525700106345262,29.885714285714336,22.42857142857143,0.0
314,1499,0.6569301666075854,29.942857142857193,24.714285714285715,0.0
315,1425,0.6612903225806446,30.00000000000005,27.0,0.0
316,2092,0.6519851116625305,30.085714285714335,27.714285714285715,0.0
317,1991,0.6426799007444164,30.17142857142862,28.42857142857143,0.0022998920066626396
318,1716,0.6333746898263023,30.257142857142906,29.142857142857146,0.005232734793988981
319,1629,0.6240694789081882,30.34285714285719,29.85714285714286,0.008205663243826992
320,1538,0.6147642679900741,30.428571428571477,30.571428571428577,0.011250160159610492
321,1178,0.60545905707196,30.514285714285762,31.285714285714292,0.014377207914630352
322,1201,0.5961538461538459,30.600000000000048,32.00000000000001,0.017711456445737923
323,1744,0.6098901098901096,30.328571428571475,29.285714285714292,0.018599381326304613
324,1554,0.6236263736263733,30.057142857142903,26.571428571428577,0.022185309245327915
325,1582,0.637362637362637,29.78571428571433,23.85714285714286,0.02682115205095821
326,1244,0.6510989010989007,29.51428571428576,21.142857142857146,0.03139018541906906
327,1231,0.6648351648351644,29.242857142857186,18.42857142857143,0.03570680724104479
328,940,0.678571428571428,28.971428571428614,15.714285714285715,0.03977266487287903
329,862,0.6923076923076917,28.700000000000042,13.0,0.04405048230922702
330,1326,0.6913657770800622,28.657142857142897,12.142857142857142,0.046130543810517455
331,1182,0.6904238618524327,28.614285714285753,11.285714285714285,0.05024856771548332
332,1118,0.6894819466248031,28.57142857142861,10.428571428571427,0.054676660626361354
333,1117,0.6885400313971736,28.528571428571464,9.57142857142857,0.06008840810499149
334,965,0.687598116169544,28.48571428571432,8.714285714285712,0.06451741621364376
335,781,0.6866562009419145,28.442857142857175,7.857142857142855,0.06955374956528106
336,810,0.6857142857142849,28.40000000000003,6.999999999999998,0.07374517233174088
337,1104,0.7219542362399497,28.542857142857173,7.1428571428571415,0.07550747716581553
338,1051,0.7581941867656145,28.685714285714315,7.285714285714285,0.08189207987846174
339,939,0.7944341372912792,28.828571428571458,7.428571428571428,0.08893617410722457
340,901,0.830674087816944,28.9714285714286,7.571428571428571,0.09718851243753775
341,940,0.8669140383426087,29.114285714285742,7.714285714285714,0.10600461259678216
342,710,0.9031539888682735,29.257142857142885,7.857142857142858,0.11404279464792341
343,656,0.9393939393939382,29.400000000000027,8.0,0.12371442168652645
344,992,0.922290823930167,29.54285714285717,8.714285714285714,0.12875844269946735
345,760,0.9051877084663958,29.68571428571431,9.428571428571427,0.1399785843720828
346,848,0.8880845930026247,29.828571428571454,10.14285714285714,0.15049365767942452
347,847,0.8709814775388535,29.971428571428596,10.857142857142854,0.162057730675599
348,907,0.8538783620750823,30.11428571428574,11.571428571428568,0.17393297091501472
