Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
332,3217,0.8056628056628051,27.428571428571438,8.999999999999995,0.12088151718881832
333,3196,0.8103281853281847,27.471428571428582,8.999999999999995,0.12482884233178211
334,2811,0.8149935649935643,27.514285714285727,8.999999999999995,0.13067132694053954
335,2024,0.819658944658944,27.55714285714287,8.999999999999995,0.14009315338434702
336,1924,0.8243243243243236,27.600000000000016,8.999999999999995,0.14861928119866974
337,2795,0.8353363423785951,27.828571428571443,8.428571428571423,0.15392478275810123
338,2510,0.8463483604328667,28.05714285714287,7.857142857142852,0.15924136924680812
339,2394,0.8573603784871382,28.2857142857143,7.285714285714281,0.16555796173228005
340,2290,0.8683723965414097,28.514285714285727,6.71428571428571,0.17229905249295516
341,1995,0.8793844145956813,28.742857142857154,6.142857142857139,0.17991803330821354
342,1583,0.8903964326499528,28.971428571428582,5.571428571428568,0.18811597452792284
343,1401,0.9014084507042244,29.20000000000001,4.9999999999999964,0.19643603168981388
344,2050,0.9003414425949627,29.07142857142858,5.857142857142853,0.19991869840397009
345,1757,0.8992744344857011,28.94285714285715,6.71428571428571,0.20473428243345818
346,1708,0.8982074263764395,28.81428571428572,7.571428571428567,0.20996327980887403
347,1569,0.8971404182671778,28.68571428571429,8.428571428571423,0.21557170886178312
348,1543,0.8960734101579162,28.55714285714286,9.285714285714281,0.2230178738124361
349,1129,0.8950064020486546,28.42857142857143,10.142857142857139,0.23242370888286265
350,1038,0.8939393939393929,28.3,10.999999999999996,0.24072941015274124
351,1843,0.8825602968460101,28.15714285714286,10.857142857142854,0.2445727913687289
352,1674,0.8711811997526273,28.014285714285716,10.714285714285712,0.2487472667017629
353,1489,0.8598021026592445,27.871428571428574,10.57142857142857,0.2549715453499903
354,1458,0.8484230055658617,27.72857142857143,10.428571428571427,0.2625412800040415
355,1329,0.8370439084724789,27.58571428571429,10.285714285714285,0.27005958785506073
356,977,0.8256648113790961,27.442857142857147,10.142857142857142,0.2755504439695895
357,974,0.8142857142857133,27.300000000000004,10.0,0.28098115071378765
358,1525,0.8243328100470948,27.371428571428577,9.0,0.28352486940226973
359,1206,0.8343799058084763,27.44285714285715,8.0,0.28573167892883966
360,1065,0.8444270015698578,27.514285714285723,7.0,0.29121453935667796
361,918,0.8544740973312394,27.585714285714296,6.0,0.2998455196987371
362,795,0.8645211930926209,27.65714285714287,5.0,0.3090083949258645
363,534,0.8745682888540024,27.728571428571442,4.0,0.318756954203069
364,540,0.8846153846153839,27.800000000000015,3.0,0.32739920119455557
365,873,0.8964906061680248,27.728571428571442,3.0,0.3305802124562986
366,834,0.9083658277206657,27.65714285714287,3.0,0.33367999481007243
367,659,0.9202410492733065,27.585714285714296,3.0,0.3378384787697255
368,650,0.9321162708259474,27.514285714285723,3.0,0.342254096744538
369,582,0.9439914923785883,27.44285714285715,3.0,0.3477643969153368
370,450,0.9558667139312291,27.371428571428577,3.0,0.35665778115696495
371,470,0.96774193548387,27.300000000000004,3.0,0.36554535035372737
372,738,0.9723502304147456,27.414285714285718,3.4285714285714284,0.3689208021781704
373,609,0.9769585253456211,27.528571428571432,3.8571428571428568,0.3726945845759206
374,657,0.9815668202764967,27.642857142857146,4.285714285714286,0.3767716579074525
375,563,0.9861751152073722,27.75714285714286,4.714285714285714,0.38140279598260357
376,579,0.9907834101382478,27.871428571428574,5.142857142857143,0.38435175061017085
377,416,0.9953917050691233,27.985714285714288,5.571428571428572,0.3907897321572163
378,482,0.9999999999999989,28.1,6.000000000000001,0.4006416902009407
379,752,0.9937888198757753,27.571428571428573,5.142857142857144,0.4043745855644782
380,637,0.9875776397515517,27.042857142857144,4.285714285714287,0.41074205969252586
381,635,0.981366459627328,26.514285714285716,3.42857142857143,0.4171518746160026
382,515,0.9751552795031044,25.985714285714288,2.571428571428573,0.42258149103928844
383,503,0.9689440993788808,25.45714285714286,1.7142857142857157,0.4309822319486924
384,417,0.9627329192546572,24.92857142857143,0.8571428571428586,0.4411405701687835
385,588,0.9565217391304336,24.400000000000002,1.5543122344752192e-15,0.45505997037598084
386,659,0.9558482376711804,24.685714285714287,0.571428571428573,0.4600738110913622
387,543,0.9551747362119273,24.97142857142857,1.1428571428571443,0.46465642988591427
388,638,0.9545012347526741,25.257142857142856,1.7142857142857157,0.46878402141971776
389,555,0.953827733293421,25.54285714285714,2.2857142857142874,0.47293105700979127
390,420,0.9531542318341678,25.828571428571426,2.8571428571428585,0.47715259786220776
391,343,0.9524807303749147,26.11428571428571,3.4285714285714297,0.4828566117150984
392,533,0.9518072289156615,26.399999999999995,4.000000000000001,0.4899218912270417
393,387,0.9586919104991383,26.61428571428571,4.571428571428572,0.49397715814032683
394,387,0.965576592082615,26.828571428571426,5.142857142857143,0.4969233869656133
395,414,0.9724612736660918,27.04285714285714,5.714285714285714,0.49963828603733224
396,335,0.9793459552495686,27.257142857142856,6.285714285714286,0.5023564560717881
397,230,0.9862306368330453,27.47142857142857,6.857142857142857,0.5049345198690088
398,209,0.9931153184165221,27.685714285714287,7.428571428571428,0.5064484304557887
399,227,0.9999999999999989,27.900000000000002,7.999999999999999,0.5074275386350672
400,232,0.9999999999999989,28.671428571428574,8.714285714285714,0.5076817651277938
401,276,0.9999999999999989,29.442857142857147,9.428571428571427,0.5078146025589468
402,266,0.9999999999999989,30.21428571428572,10.14285714285714,0.5083848403960991
403,262,0.9999999999999989,30.98571428571429,10.857142857142854,0.5092501917601905
404,266,0.9999999999999989,31.757142857142863,11.571428571428568,0.5100550303136472
405,183,0.9999999999999989,32.52857142857143,12.285714285714281,0.5110159664777201
406,177,0.9999999999999989,33.300000000000004,12.999999999999995,0.5123016365535173
407,229,0.9999999999999989,32.471428571428575,11.142857142857137,0.5131186503571619
408,226,0.9999999999999989,31.642857142857146,9.28571428571428,0.5135962109167654
409,199,0.9999999999999989,30.814285714285717,7.428571428571422,0.5141980680603754
410,194,0.9999999999999989,29.985714285714288,5.571428571428564,0.5154610231171657
411,188,0.9999999999999989,29.15714285714286,3.714285714285707,0.5169271413039548
412,159,0.9999999999999989,28.32857142857143,1.8571428571428497,0.5189102533233436
413,245,0.9999999999999989,27.5,-7.549516567451064e-15,0.5212377250308788
414,222,0.9999999999999989,27.15714285714286,-7.549516567451064e-15,0.5225535606519174
415,195,0.9999999999999989,26.814285714285717,-7.549516567451064e-15,0.5234650689346311
416,244,0.9999999999999989,26.471428571428575,-7.549516567451064e-15,0.5245597511306174
417,188,0.9999999999999989,26.128571428571433,-7.549516567451064e-15,0.525613364572239
418,156,0.9999999999999989,25.785714285714292,-7.549516567451064e-15,0.5270762117962909
419,118,0.9999999999999989,25.44285714285715,-7.549516567451064e-15,0.5288607036894825
420,181,0.9999999999999989,25.10000000000001,-7.549516567451064e-15,0.5305974031826831
421,231,0.9999999999999989,25.885714285714293,1.9999999999999925,0.5314269556768194
422,155,0.9999999999999989,26.671428571428578,3.9999999999999925,0.5325625249070184
423,204,0.9999999999999989,27.457142857142863,5.999999999999993,0.534011016239058
424,171,0.9999999999999989,28.242857142857147,7.999999999999993,0.5358035038189398
425,167,0.9999999999999989,29.028571428571432,9.999999999999993,0.5374344421836439
426,96,0.9999999999999989,29.814285714285717,11.999999999999993,0.5395053250364757
427,108,0.9999999999999989,30.6,13.999999999999993,0.5420041588473999
428,164,0.9999999999999989,29.75714285714286,11.999999999999993,0.543606385428079
429,199,0.9999999999999989,28.914285714285718,9.999999999999993,0.544573681797474
430,189,0.9999999999999989,28.071428571428577,7.999999999999993,0.5461630062473571
431,147,0.9999999999999989,27.228571428571435,5.999999999999993,0.5481711956477296
432,108,0.9999999999999989,26.385714285714293,3.999999999999993,0.5498184888261187
433,103,0.9999999999999989,25.54285714285715,1.999999999999993,0.5514794110159119
434,163,0.9999999999999989,24.70000000000001,-7.105427357601002e-15,0.5536004486307115
435,182,0.9999999999999989,25.485714285714295,4.142857142857136,0.554602453549149
436,137,0.9999999999999989,26.27142857142858,8.28571428571428,0.5555363134105656
437,146,0.9999999999999989,27.057142857142864,12.428571428571423,0.5566969600217483
438,142,0.9999999999999989,27.84285714285715,16.571428571428566,0.5588114557110737
439,116,0.9999999999999989,28.628571428571433,20.714285714285708,0.5611005844665251
440,108,0.9999999999999989,29.414285714285718,24.85714285714285,0.5648725496627547
441,101,0.9999999999999989,30.200000000000003,28.999999999999993,0.5691258915417811
442,192,0.9999999999999989,30.18571428571429,25.999999999999993,0.5708736759642571
443,169,0.9999999999999989,30.171428571428578,22.999999999999993,0.5720419548218261
444,162,0.9999999999999989,30.157142857142865,19.999999999999993,0.5742151461202657
445,138,0.9999999999999989,30.142857142857153,16.999999999999993,0.5782291625590341
446,141,0.9999999999999989,30.12857142857144,13.999999999999993,0.582597896734616
447,111,0.9999999999999989,30.114285714285728,10.999999999999993,0.5859975173392826
448,128,0.9999999999999989,30.100000000000016,7.999999999999993,0.5884723640901354
449,219,0.9466950959488262,29.81428571428573,10.428571428571422,0.5899975413263426
