Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
356,356,1.0000000000000002,26.371428571428574,5.142857142857144,0.2667347330896076
357,417,1.0000000000000002,26.000000000000004,5.000000000000001,0.2726618303550528
358,566,1.0000000000000002,26.871428571428574,4.2857142857142865,0.274714684706516
359,402,1.0000000000000002,27.742857142857144,3.571428571428572,0.27639262440630713
360,444,1.0000000000000002,28.614285714285714,2.8571428571428577,0.28170622496901615
361,469,1.0000000000000002,29.485714285714284,2.1428571428571432,0.28884271225469027
362,380,1.0000000000000002,30.357142857142854,1.4285714285714288,0.29641404060988613
363,290,1.0000000000000002,31.228571428571424,0.7142857142857145,0.30349172509804523
364,261,1.0000000000000002,32.099999999999994,2.220446049250313e-16,0.30789332048910445
365,407,1.0000000000000002,31.757142857142853,1.0000000000000002,0.30958773995380423
366,333,1.0000000000000002,31.41428571428571,2.0,0.3113196134296601
367,349,1.0000000000000002,31.07142857142857,3.0,0.31254810499557856
368,308,1.0000000000000002,30.728571428571428,4.0,0.31557626179754533
369,285,1.0000000000000002,30.385714285714286,5.0,0.32258091096395014
370,249,1.0000000000000002,30.042857142857144,6.0,0.33017733350662054
371,220,1.0000000000000002,29.700000000000003,7.0,0.335453105518062
372,347,1.0000000000000002,29.400000000000002,7.857142857142857,0.33819548821490814
373,381,1.0000000000000002,29.1,8.714285714285714,0.34082775611895544
374,331,1.0000000000000002,28.8,9.571428571428571,0.34352257222163335
375,311,1.0000000000000002,28.5,10.428571428571429,0.34610427721062004
376,296,1.0000000000000002,28.2,11.285714285714286,0.34808634348099826
377,269,1.0000000000000002,27.9,12.142857142857144,0.35315986383219705
378,212,1.0000000000000002,27.599999999999998,13.000000000000002,0.3598101980530656
379,327,1.0000000000000002,27.457142857142856,11.142857142857144,0.365568377728197
380,310,1.0000000000000002,27.314285714285713,9.285714285714286,0.37122355887264924
381,315,1.0000000000000002,27.17142857142857,7.428571428571429,0.37793606675203684
382,271,1.0000000000000002,27.02857142857143,5.571428571428571,0.38536394624450504
383,256,1.0000000000000002,26.885714285714286,3.714285714285714,0.3944472930300707
384,219,1.0000000000000002,26.742857142857144,1.8571428571428568,0.4042845890602077
385,299,1.0000000000000002,26.6,-4.440892098500626e-16,0.4177298299850072
386,335,1.0000000000000002,27.28571428571429,-4.440892098500626e-16,0.4227876196515204
387,167,1.0000000000000002,27.971428571428575,-4.440892098500626e-16,0.4270817220305617
388,160,1.0000000000000002,28.657142857142862,-4.440892098500626e-16,0.4330522659489479
389,236,1.0000000000000002,29.34285714285715,-4.440892098500626e-16,0.4388389106725579
390,205,1.0000000000000002,30.028571428571436,-4.440892098500626e-16,0.44556789831685417
391,216,1.0000000000000002,30.714285714285722,-4.440892098500626e-16,0.45160248859431723
392,274,1.0000000000000002,31.40000000000001,-4.440892098500626e-16,0.45912625035534493
393,232,1.0000000000000002,31.014285714285723,-4.440892098500626e-16,0.4635930157258157
394,186,1.0000000000000002,30.628571428571437,-4.440892098500626e-16,0.46681181344456674
