areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000001,North East,region,2020-12-30,2323
E12000001,North East,region,2020-12-29,2487
E12000001,North East,region,2020-12-28,1454
E12000001,North East,region,2020-12-27,1312
E12000001,North East,region,2020-12-26,992
E12000001,North East,region,2020-12-25,317
E12000001,North East,region,2020-12-24,799
E12000001,North East,region,2020-12-23,1095
E12000001,North East,region,2020-12-22,1175
E12000001,North East,region,2020-12-21,1030
E12000001,North East,region,2020-12-20,771
E12000001,North East,region,2020-12-19,620
E12000001,North East,region,2020-12-18,791
E12000001,North East,region,2020-12-17,666
E12000001,North East,region,2020-12-16,829
E12000001,North East,region,2020-12-15,903
E12000001,North East,region,2020-12-14,916
E12000001,North East,region,2020-12-13,581
E12000001,North East,region,2020-12-12,513
E12000001,North East,region,2020-12-11,664
E12000001,North East,region,2020-12-10,653
E12000001,North East,region,2020-12-09,650
E12000001,North East,region,2020-12-08,727
E12000001,North East,region,2020-12-07,765
E12000001,North East,region,2020-12-06,519
E12000001,North East,region,2020-12-05,426
E12000001,North East,region,2020-12-04,563
E12000001,North East,region,2020-12-03,605
E12000001,North East,region,2020-12-02,651
E12000001,North East,region,2020-12-01,654
E12000001,North East,region,2020-11-30,773
E12000001,North East,region,2020-11-29,464
E12000001,North East,region,2020-11-28,507
E12000001,North East,region,2020-11-27,654
E12000001,North East,region,2020-11-26,724
E12000001,North East,region,2020-11-25,819
E12000001,North East,region,2020-11-24,861
E12000001,North East,region,2020-11-23,983
E12000001,North East,region,2020-11-22,636
E12000001,North East,region,2020-11-21,687
E12000001,North East,region,2020-11-20,958
E12000001,North East,region,2020-11-19,1037
E12000001,North East,region,2020-11-18,1367
E12000001,North East,region,2020-11-17,1494
E12000001,North East,region,2020-11-16,1587
E12000001,North East,region,2020-11-15,1060
E12000001,North East,region,2020-11-14,1071
E12000001,North East,region,2020-11-13,1546
E12000001,North East,region,2020-11-12,1556
E12000001,North East,region,2020-11-11,1884
E12000001,North East,region,2020-11-10,1798
E12000001,North East,region,2020-11-09,2083
E12000001,North East,region,2020-11-08,1318
E12000001,North East,region,2020-11-07,1358
E12000001,North East,region,2020-11-06,1483
E12000001,North East,region,2020-11-05,1500
E12000001,North East,region,2020-11-04,1429
E12000001,North East,region,2020-11-03,1527
E12000001,North East,region,2020-11-02,1689
E12000001,North East,region,2020-11-01,1008
E12000001,North East,region,2020-10-31,887
E12000001,North East,region,2020-10-30,1222
E12000001,North East,region,2020-10-29,1138
E12000001,North East,region,2020-10-28,1186
E12000001,North East,region,2020-10-27,1195
E12000001,North East,region,2020-10-26,1329
E12000001,North East,region,2020-10-25,860
E12000001,North East,region,2020-10-24,869
E12000001,North East,region,2020-10-23,1050
E12000001,North East,region,2020-10-22,1238
E12000001,North East,region,2020-10-21,1514
E12000001,North East,region,2020-10-20,1456
E12000001,North East,region,2020-10-19,1420
E12000001,North East,region,2020-10-18,836
E12000001,North East,region,2020-10-17,813
E12000001,North East,region,2020-10-16,1088
E12000001,North East,region,2020-10-15,1177
E12000001,North East,region,2020-10-14,1411
E12000001,North East,region,2020-10-13,1315
E12000001,North East,region,2020-10-12,1400
E12000001,North East,region,2020-10-11,944
E12000001,North East,region,2020-10-10,850
E12000001,North East,region,2020-10-09,1187
E12000001,North East,region,2020-10-08,1391
E12000001,North East,region,2020-10-07,1490
E12000001,North East,region,2020-10-06,1457
E12000001,North East,region,2020-10-05,1387
E12000001,North East,region,2020-10-04,1215
E12000001,North East,region,2020-10-03,1179
E12000001,North East,region,2020-10-02,1227
E12000001,North East,region,2020-10-01,1201
E12000001,North East,region,2020-09-30,967
E12000001,North East,region,2020-09-29,1058
E12000001,North East,region,2020-09-28,986
E12000001,North East,region,2020-09-27,666
E12000001,North East,region,2020-09-26,782
E12000001,North East,region,2020-09-25,613
E12000001,North East,region,2020-09-24,729
E12000001,North East,region,2020-09-23,647
E12000001,North East,region,2020-09-22,551
E12000001,North East,region,2020-09-21,613
E12000001,North East,region,2020-09-20,591
E12000001,North East,region,2020-09-19,437
E12000001,North East,region,2020-09-18,469
E12000001,North East,region,2020-09-17,372
E12000001,North East,region,2020-09-16,329
E12000001,North East,region,2020-09-15,268
E12000001,North East,region,2020-09-14,200
E12000001,North East,region,2020-09-13,143
E12000001,North East,region,2020-09-12,153
E12000001,North East,region,2020-09-11,201
E12000001,North East,region,2020-09-10,239
E12000001,North East,region,2020-09-09,241
E12000001,North East,region,2020-09-08,231
E12000001,North East,region,2020-09-07,203
E12000001,North East,region,2020-09-06,171
E12000001,North East,region,2020-09-05,238
E12000001,North East,region,2020-09-04,178
E12000001,North East,region,2020-09-03,207
E12000001,North East,region,2020-09-02,129
E12000001,North East,region,2020-09-01,118
E12000001,North East,region,2020-08-31,93
E12000001,North East,region,2020-08-30,62
E12000001,North East,region,2020-08-29,78
E12000001,North East,region,2020-08-28,68
E12000001,North East,region,2020-08-27,67
E12000001,North East,region,2020-08-26,73
E12000001,North East,region,2020-08-25,51
E12000001,North East,region,2020-08-24,40
E12000001,North East,region,2020-08-23,24
E12000001,North East,region,2020-08-22,33
E12000001,North East,region,2020-08-21,45
E12000001,North East,region,2020-08-20,46
E12000001,North East,region,2020-08-19,48
E12000001,North East,region,2020-08-18,36
E12000001,North East,region,2020-08-17,32
E12000001,North East,region,2020-08-16,12
E12000001,North East,region,2020-08-15,18
E12000001,North East,region,2020-08-14,32
E12000001,North East,region,2020-08-13,55
E12000001,North East,region,2020-08-12,40
E12000001,North East,region,2020-08-11,50
E12000001,North East,region,2020-08-10,24
E12000001,North East,region,2020-08-09,15
