areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000008,South East,region,2020-09-13,61
E12000008,South East,region,2020-09-12,136
E12000008,South East,region,2020-09-11,157
E12000008,South East,region,2020-09-10,213
E12000008,South East,region,2020-09-09,166
E12000008,South East,region,2020-09-08,186
E12000008,South East,region,2020-09-07,205
E12000008,South East,region,2020-09-06,179
E12000008,South East,region,2020-09-05,158
E12000008,South East,region,2020-09-04,226
E12000008,South East,region,2020-09-03,224
E12000008,South East,region,2020-09-02,200
E12000008,South East,region,2020-09-01,125
E12000008,South East,region,2020-08-31,116
E12000008,South East,region,2020-08-30,101
E12000008,South East,region,2020-08-29,103
E12000008,South East,region,2020-08-28,118
E12000008,South East,region,2020-08-27,127
E12000008,South East,region,2020-08-26,114
E12000008,South East,region,2020-08-25,90
E12000008,South East,region,2020-08-24,95
E12000008,South East,region,2020-08-23,84
E12000008,South East,region,2020-08-22,78
E12000008,South East,region,2020-08-21,110
E12000008,South East,region,2020-08-20,130
E12000008,South East,region,2020-08-19,115
E12000008,South East,region,2020-08-18,77
E12000008,South East,region,2020-08-17,109
E12000008,South East,region,2020-08-16,36
E12000008,South East,region,2020-08-15,44
E12000008,South East,region,2020-08-14,95
E12000008,South East,region,2020-08-13,76
E12000008,South East,region,2020-08-12,83
E12000008,South East,region,2020-08-11,77
E12000008,South East,region,2020-08-10,111
E12000008,South East,region,2020-08-09,29
E12000008,South East,region,2020-08-08,31
E12000008,South East,region,2020-08-07,57
E12000008,South East,region,2020-08-06,60
E12000008,South East,region,2020-08-05,66
E12000008,South East,region,2020-08-04,67
E12000008,South East,region,2020-08-03,77
E12000008,South East,region,2020-08-02,21
E12000008,South East,region,2020-08-01,30
E12000008,South East,region,2020-07-31,41
E12000008,South East,region,2020-07-30,64
E12000008,South East,region,2020-07-29,79
E12000008,South East,region,2020-07-28,63
E12000008,South East,region,2020-07-27,85
E12000008,South East,region,2020-07-26,37
E12000008,South East,region,2020-07-25,48
E12000008,South East,region,2020-07-24,65
E12000008,South East,region,2020-07-23,76
E12000008,South East,region,2020-07-22,77
E12000008,South East,region,2020-07-21,77
E12000008,South East,region,2020-07-20,87
E12000008,South East,region,2020-07-19,46
E12000008,South East,region,2020-07-18,55
E12000008,South East,region,2020-07-17,50
E12000008,South East,region,2020-07-16,64
E12000008,South East,region,2020-07-15,63
E12000008,South East,region,2020-07-14,61
E12000008,South East,region,2020-07-13,69
E12000008,South East,region,2020-07-12,31
E12000008,South East,region,2020-07-11,33
E12000008,South East,region,2020-07-10,75
E12000008,South East,region,2020-07-09,84
E12000008,South East,region,2020-07-08,82
E12000008,South East,region,2020-07-07,55
E12000008,South East,region,2020-07-06,45
E12000008,South East,region,2020-07-05,58
E12000008,South East,region,2020-07-04,30
E12000008,South East,region,2020-07-03,64
E12000008,South East,region,2020-07-02,61
E12000008,South East,region,2020-07-01,68
E12000008,South East,region,2020-06-30,59
E12000008,South East,region,2020-06-29,82
E12000008,South East,region,2020-06-28,45
E12000008,South East,region,2020-06-27,54
E12000008,South East,region,2020-06-26,65
E12000008,South East,region,2020-06-25,63
E12000008,South East,region,2020-06-24,44
E12000008,South East,region,2020-06-23,60
E12000008,South East,region,2020-06-22,79
E12000008,South East,region,2020-06-21,66
E12000008,South East,region,2020-06-20,65
E12000008,South East,region,2020-06-19,81
E12000008,South East,region,2020-06-18,73
E12000008,South East,region,2020-06-17,80
E12000008,South East,region,2020-06-16,97
E12000008,South East,region,2020-06-15,97
E12000008,South East,region,2020-06-14,71
E12000008,South East,region,2020-06-13,67
E12000008,South East,region,2020-06-12,89
E12000008,South East,region,2020-06-11,94
E12000008,South East,region,2020-06-10,126
E12000008,South East,region,2020-06-09,111
E12000008,South East,region,2020-06-08,122
E12000008,South East,region,2020-06-07,61
E12000008,South East,region,2020-06-06,85
E12000008,South East,region,2020-06-05,140
E12000008,South East,region,2020-06-04,161
E12000008,South East,region,2020-06-03,135
E12000008,South East,region,2020-06-02,219
E12000008,South East,region,2020-06-01,186
E12000008,South East,region,2020-05-31,134
E12000008,South East,region,2020-05-30,131
E12000008,South East,region,2020-05-29,163
E12000008,South East,region,2020-05-28,201
E12000008,South East,region,2020-05-27,200
E12000008,South East,region,2020-05-26,181
E12000008,South East,region,2020-05-25,184
E12000008,South East,region,2020-05-24,150
E12000008,South East,region,2020-05-23,121
E12000008,South East,region,2020-05-22,247
E12000008,South East,region,2020-05-21,303
E12000008,South East,region,2020-05-20,338
E12000008,South East,region,2020-05-19,384
E12000008,South East,region,2020-05-18,358
E12000008,South East,region,2020-05-17,220
E12000008,South East,region,2020-05-16,192
E12000008,South East,region,2020-05-15,262
E12000008,South East,region,2020-05-14,294
E12000008,South East,region,2020-05-13,485
E12000008,South East,region,2020-05-12,411
E12000008,South East,region,2020-05-11,476
E12000008,South East,region,2020-05-10,308
E12000008,South East,region,2020-05-09,245
E12000008,South East,region,2020-05-08,351
E12000008,South East,region,2020-05-07,421
E12000008,South East,region,2020-05-06,446
E12000008,South East,region,2020-05-05,471
E12000008,South East,region,2020-05-04,489
E12000008,South East,region,2020-05-03,363
E12000008,South East,region,2020-05-02,415
E12000008,South East,region,2020-05-01,524
E12000008,South East,region,2020-04-30,649
E12000008,South East,region,2020-04-29,689
E12000008,South East,region,2020-04-28,659
E12000008,South East,region,2020-04-27,553
E12000008,South East,region,2020-04-26,501
E12000008,South East,region,2020-04-25,515
E12000008,South East,region,2020-04-24,660
E12000008,South East,region,2020-04-23,678
E12000008,South East,region,2020-04-22,693
E12000008,South East,region,2020-04-21,632
E12000008,South East,region,2020-04-20,490
E12000008,South East,region,2020-04-19,415
E12000008,South East,region,2020-04-18,519
E12000008,South East,region,2020-04-17,706
E12000008,South East,region,2020-04-16,655
E12000008,South East,region,2020-04-15,710
E12000008,South East,region,2020-04-14,554
E12000008,South East,region,2020-04-13,577
E12000008,South East,region,2020-04-12,485
E12000008,South East,region,2020-04-11,382
E12000008,South East,region,2020-04-10,575
E12000008,South East,region,2020-04-09,522
E12000008,South East,region,2020-04-08,566
E12000008,South East,region,2020-04-07,717
E12000008,South East,region,2020-04-06,594
E12000008,South East,region,2020-04-05,422
E12000008,South East,region,2020-04-04,455
E12000008,South East,region,2020-04-03,516
E12000008,South East,region,2020-04-02,485
E12000008,South East,region,2020-04-01,546
E12000008,South East,region,2020-03-31,468
E12000008,South East,region,2020-03-30,478
E12000008,South East,region,2020-03-29,294
E12000008,South East,region,2020-03-28,338
E12000008,South East,region,2020-03-27,330
E12000008,South East,region,2020-03-26,321
E12000008,South East,region,2020-03-25,307
E12000008,South East,region,2020-03-24,238
E12000008,South East,region,2020-03-23,280
E12000008,South East,region,2020-03-22,170
E12000008,South East,region,2020-03-21,128
E12000008,South East,region,2020-03-20,128
E12000008,South East,region,2020-03-19,126
E12000008,South East,region,2020-03-18,122
E12000008,South East,region,2020-03-17,89
E12000008,South East,region,2020-03-16,78
E12000008,South East,region,2020-03-15,53
E12000008,South East,region,2020-03-14,41
E12000008,South East,region,2020-03-13,54
E12000008,South East,region,2020-03-12,86
E12000008,South East,region,2020-03-11,50
E12000008,South East,region,2020-03-10,36
E12000008,South East,region,2020-03-09,24
E12000008,South East,region,2020-03-08,10
E12000008,South East,region,2020-03-07,4
E12000008,South East,region,2020-03-06,16
E12000008,South East,region,2020-03-05,5
E12000008,South East,region,2020-03-04,7
E12000008,South East,region,2020-03-03,9
E12000008,South East,region,2020-03-02,1
E12000008,South East,region,2020-03-01,0
E12000008,South East,region,2020-02-29,2
E12000008,South East,region,2020-02-28,2
E12000008,South East,region,2020-02-27,2
E12000008,South East,region,2020-02-26,0
E12000008,South East,region,2020-02-25,1
E12000008,South East,region,2020-02-24,1
E12000008,South East,region,2020-02-23,1
E12000008,South East,region,2020-02-22,0
E12000008,South East,region,2020-02-21,0
E12000008,South East,region,2020-02-20,0
E12000008,South East,region,2020-02-19,0
E12000008,South East,region,2020-02-18,0
E12000008,South East,region,2020-02-17,0
E12000008,South East,region,2020-02-16,0
E12000008,South East,region,2020-02-15,0
E12000008,South East,region,2020-02-14,0
E12000008,South East,region,2020-02-13,0
E12000008,South East,region,2020-02-12,0
E12000008,South East,region,2020-02-11,0
E12000008,South East,region,2020-02-10,0
E12000008,South East,region,2020-02-09,1
E12000008,South East,region,2020-02-08,4
E12000008,South East,region,2020-02-07,0
E12000008,South East,region,2020-02-06,0
E12000008,South East,region,2020-02-05,1
