areaCode,areaName,areaType,date,newCasesBySpecimenDate
N92000002,Northern Ireland,nation,2021-01-21,747
N92000002,Northern Ireland,nation,2021-01-20,771
N92000002,Northern Ireland,nation,2021-01-19,856
N92000002,Northern Ireland,nation,2021-01-18,906
N92000002,Northern Ireland,nation,2021-01-17,605
N92000002,Northern Ireland,nation,2021-01-16,687
N92000002,Northern Ireland,nation,2021-01-15,837
N92000002,Northern Ireland,nation,2021-01-14,905
N92000002,Northern Ireland,nation,2021-01-13,1051
N92000002,Northern Ireland,nation,2021-01-12,1104
N92000002,Northern Ireland,nation,2021-01-11,1255
N92000002,Northern Ireland,nation,2021-01-10,872
N92000002,Northern Ireland,nation,2021-01-09,990
N92000002,Northern Ireland,nation,2021-01-08,1223
N92000002,Northern Ireland,nation,2021-01-07,1225
N92000002,Northern Ireland,nation,2021-01-06,1513
N92000002,Northern Ireland,nation,2021-01-05,1603
N92000002,Northern Ireland,nation,2021-01-04,1990
N92000002,Northern Ireland,nation,2021-01-03,1611
N92000002,Northern Ireland,nation,2021-01-02,1909
N92000002,Northern Ireland,nation,2021-01-01,1232
N92000002,Northern Ireland,nation,2020-12-31,1705
N92000002,Northern Ireland,nation,2020-12-30,2205
N92000002,Northern Ireland,nation,2020-12-29,2279
N92000002,Northern Ireland,nation,2020-12-28,1373
N92000002,Northern Ireland,nation,2020-12-27,1080
N92000002,Northern Ireland,nation,2020-12-26,714
N92000002,Northern Ireland,nation,2020-12-25,338
N92000002,Northern Ireland,nation,2020-12-24,614
N92000002,Northern Ireland,nation,2020-12-23,794
N92000002,Northern Ireland,nation,2020-12-22,715
N92000002,Northern Ireland,nation,2020-12-21,713
N92000002,Northern Ireland,nation,2020-12-20,483
N92000002,Northern Ireland,nation,2020-12-19,479
N92000002,Northern Ireland,nation,2020-12-18,531
N92000002,Northern Ireland,nation,2020-12-17,597
N92000002,Northern Ireland,nation,2020-12-16,612
N92000002,Northern Ireland,nation,2020-12-15,522
N92000002,Northern Ireland,nation,2020-12-14,560
N92000002,Northern Ireland,nation,2020-12-13,393
N92000002,Northern Ireland,nation,2020-12-12,355
N92000002,Northern Ireland,nation,2020-12-11,511
N92000002,Northern Ireland,nation,2020-12-10,497
N92000002,Northern Ireland,nation,2020-12-09,447
N92000002,Northern Ireland,nation,2020-12-08,463
N92000002,Northern Ireland,nation,2020-12-07,465
N92000002,Northern Ireland,nation,2020-12-06,362
N92000002,Northern Ireland,nation,2020-12-05,393
N92000002,Northern Ireland,nation,2020-12-04,426
N92000002,Northern Ireland,nation,2020-12-03,489
N92000002,Northern Ireland,nation,2020-12-02,408
N92000002,Northern Ireland,nation,2020-12-01,396
N92000002,Northern Ireland,nation,2020-11-30,497
N92000002,Northern Ireland,nation,2020-11-29,254
N92000002,Northern Ireland,nation,2020-11-28,341
