areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000005,West Midlands,region,2021-09-27,2099
E12000005,West Midlands,region,2021-09-26,872
E12000005,West Midlands,region,2021-09-25,2015
E12000005,West Midlands,region,2021-09-24,1718
E12000005,West Midlands,region,2021-09-23,1710
E12000005,West Midlands,region,2021-09-22,1849
E12000005,West Midlands,region,2021-09-21,1734
E12000005,West Midlands,region,2021-09-20,1556
E12000005,West Midlands,region,2021-09-19,1229
E12000005,West Midlands,region,2021-09-18,2632
E12000005,West Midlands,region,2021-09-17,1766
E12000005,West Midlands,region,2021-09-16,2257
E12000005,West Midlands,region,2021-09-15,2109
E12000005,West Midlands,region,2021-09-14,2082
E12000005,West Midlands,region,2021-09-13,1581
E12000005,West Midlands,region,2021-09-12,1246
E12000005,West Midlands,region,2021-09-11,2706
E12000005,West Midlands,region,2021-09-10,2172
E12000005,West Midlands,region,2021-09-09,2419
E12000005,West Midlands,region,2021-09-08,2196
E12000005,West Midlands,region,2021-09-07,1899
E12000005,West Midlands,region,2021-09-06,1838
E12000005,West Midlands,region,2021-09-05,1703
E12000005,West Midlands,region,2021-09-04,4190
E12000005,West Midlands,region,2021-09-03,2874
E12000005,West Midlands,region,2021-09-02,3904
E12000005,West Midlands,region,2021-09-01,4298
E12000005,West Midlands,region,2021-08-31,3300
E12000005,West Midlands,region,2021-08-30,1593
E12000005,West Midlands,region,2021-08-29,2262
E12000005,West Midlands,region,2021-08-28,3426
E12000005,West Midlands,region,2021-08-27,3739
E12000005,West Midlands,region,2021-08-26,5210
E12000005,West Midlands,region,2021-08-25,4347
E12000005,West Midlands,region,2021-08-24,5306
E12000005,West Midlands,region,2021-08-23,4166
E12000005,West Midlands,region,2021-08-22,3573
E12000005,West Midlands,region,2021-08-21,7035
E12000005,West Midlands,region,2021-08-20,5104
E12000005,West Midlands,region,2021-08-19,5411
E12000005,West Midlands,region,2021-08-18,4483
E12000005,West Midlands,region,2021-08-17,2448
E12000005,West Midlands,region,2021-08-16,2532
E12000005,West Midlands,region,2021-08-15,3125
E12000005,West Midlands,region,2021-08-14,3685
E12000005,West Midlands,region,2021-08-13,3010
E12000005,West Midlands,region,2021-08-12,3859
E12000005,West Midlands,region,2021-08-11,3582
E12000005,West Midlands,region,2021-08-10,2373
E12000005,West Midlands,region,2021-08-09,2019
E12000005,West Midlands,region,2021-08-08,1727
