areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000002,North West,region,2021-01-02,3703
E12000002,North West,region,2021-01-01,2446
E12000002,North West,region,2020-12-31,10703
E12000002,North West,region,2020-12-30,13281
E12000002,North West,region,2020-12-29,6294
E12000002,North West,region,2020-12-28,665
E12000002,North West,region,2020-12-27,430
E12000002,North West,region,2020-12-26,200
E12000002,North West,region,2020-12-25,9
E12000002,North West,region,2020-12-24,3733
E12000002,North West,region,2020-12-23,12161
E12000002,North West,region,2020-12-22,13395
E12000002,North West,region,2020-12-21,9147
E12000002,North West,region,2020-12-20,8537
E12000002,North West,region,2020-12-19,12606
E12000002,North West,region,2020-12-18,9906
E12000002,North West,region,2020-12-17,12251
E12000002,North West,region,2020-12-16,12712
E12000002,North West,region,2020-12-15,7827
E12000002,North West,region,2020-12-14,2219
E12000002,North West,region,2020-12-13,478
E12000002,North West,region,2020-12-12,1193
E12000002,North West,region,2020-12-11,2108
E12000002,North West,region,2020-12-10,2138
E12000002,North West,region,2020-12-09,1662
E12000002,North West,region,2020-12-08,946
