areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000001,North East,region,2021-01-27,9172
E12000001,North East,region,2021-01-26,8961
E12000001,North East,region,2021-01-25,7543
E12000001,North East,region,2021-01-24,6913
E12000001,North East,region,2021-01-23,20809
E12000001,North East,region,2021-01-22,20074
E12000001,North East,region,2021-01-21,17418
E12000001,North East,region,2021-01-20,13914
E12000001,North East,region,2021-01-19,10639
E12000001,North East,region,2021-01-18,6744
E12000001,North East,region,2021-01-17,5621
E12000001,North East,region,2021-01-16,15430
E12000001,North East,region,2021-01-15,15192
E12000001,North East,region,2021-01-14,13826
E12000001,North East,region,2021-01-13,12935
E12000001,North East,region,2021-01-12,10148
E12000001,North East,region,2021-01-11,6573
E12000001,North East,region,2021-01-10,4867
E12000001,North East,region,2021-01-09,14022
E12000001,North East,region,2021-01-08,15947
E12000001,North East,region,2021-01-07,13286
E12000001,North East,region,2021-01-06,4897
E12000001,North East,region,2021-01-05,4055
E12000001,North East,region,2021-01-04,2245
E12000001,North East,region,2021-01-03,925
E12000001,North East,region,2021-01-02,1866
E12000001,North East,region,2021-01-01,1549
E12000001,North East,region,2020-12-31,7649
E12000001,North East,region,2020-12-30,12752
E12000001,North East,region,2020-12-29,5958
E12000001,North East,region,2020-12-28,324
E12000001,North East,region,2020-12-27,368
E12000001,North East,region,2020-12-26,254
E12000001,North East,region,2020-12-25,0
E12000001,North East,region,2020-12-24,1517
E12000001,North East,region,2020-12-23,7346
E12000001,North East,region,2020-12-22,5461
E12000001,North East,region,2020-12-21,3699
E12000001,North East,region,2020-12-20,6193
E12000001,North East,region,2020-12-19,4409
E12000001,North East,region,2020-12-18,3529
E12000001,North East,region,2020-12-17,3990
E12000001,North East,region,2020-12-16,4019
E12000001,North East,region,2020-12-15,2956
E12000001,North East,region,2020-12-14,387
E12000001,North East,region,2020-12-13,278
E12000001,North East,region,2020-12-12,161
E12000001,North East,region,2020-12-11,541
E12000001,North East,region,2020-12-10,605
E12000001,North East,region,2020-12-09,541
E12000001,North East,region,2020-12-08,497
