areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E12000009,South West,region,2021-01-23,59375
E12000009,South West,region,2021-01-22,52619
E12000009,South West,region,2021-01-21,29733
E12000009,South West,region,2021-01-20,33954
E12000009,South West,region,2021-01-19,30120
E12000009,South West,region,2021-01-18,13826
E12000009,South West,region,2021-01-17,16005
E12000009,South West,region,2021-01-16,32647
E12000009,South West,region,2021-01-15,35902
E12000009,South West,region,2021-01-14,28647
E12000009,South West,region,2021-01-13,26734
E12000009,South West,region,2021-01-12,19272
E12000009,South West,region,2021-01-11,11530
E12000009,South West,region,2021-01-10,9830
E12000009,South West,region,2021-01-09,19640
E12000009,South West,region,2021-01-08,26109
E12000009,South West,region,2021-01-07,20863
E12000009,South West,region,2021-01-06,8888
E12000009,South West,region,2021-01-05,5574
E12000009,South West,region,2021-01-04,2490
E12000009,South West,region,2021-01-03,3033
E12000009,South West,region,2021-01-02,5309
E12000009,South West,region,2021-01-01,2493
E12000009,South West,region,2020-12-31,11364
E12000009,South West,region,2020-12-30,10979
E12000009,South West,region,2020-12-29,3395
E12000009,South West,region,2020-12-28,2096
E12000009,South West,region,2020-12-27,948
E12000009,South West,region,2020-12-26,9
E12000009,South West,region,2020-12-25,5
E12000009,South West,region,2020-12-24,1950
E12000009,South West,region,2020-12-23,6325
E12000009,South West,region,2020-12-22,8234
E12000009,South West,region,2020-12-21,8408
E12000009,South West,region,2020-12-20,11412
E12000009,South West,region,2020-12-19,12257
E12000009,South West,region,2020-12-18,8381
E12000009,South West,region,2020-12-17,13301
E12000009,South West,region,2020-12-16,12928
E12000009,South West,region,2020-12-15,6391
E12000009,South West,region,2020-12-14,1164
E12000009,South West,region,2020-12-13,605
E12000009,South West,region,2020-12-12,2588
E12000009,South West,region,2020-12-11,1325
E12000009,South West,region,2020-12-10,886
E12000009,South West,region,2020-12-09,723
E12000009,South West,region,2020-12-08,279
